Date	Day	Tactics	Actors	Target	Event Description	Country	Location	Battle	Duration	Nationalist troops	Nat Arrests	Nat injuries	Nat deaths	Rep troops	Rep arrests	Rep injuries	Rep deaths	Workers	Civilian inj	Civiliandeaths	Source	Date	no event	Source Descriptions
27-Nov-36	Fri	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
27-Nov-36	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
27-Nov-36	Fri	battle	Nationalists	Republicans	battle of Madrid	Spain	Madrid	Madrid		30001	0	0	0	30001	0	0	0	0	0	0	Fraser			
28-Nov-36	Sat	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
28-Nov-36	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
29-Nov-36	Sun	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
29-Nov-36	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
30-Nov-36	Mon	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
30-Nov-36	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
30-Nov-36	Mon	murder	Nationalists	Republicans	kill farmers who oppose Nationalists	Spain	Espejo			3001	0	0	0	0	0	0	60	0	0	0	Fraser			
1-Dec-36	Tue	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
1-Dec-36	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
1-Dec-36	Tue	battle	Nationalists	Republicans	Nationalists defeat Republican defense	Spain	Los Navalmorales	Los Navalmorales		15000	0	101	31	10000	0	301	301	0	0	0	Cardozo			
2-Dec-36	Wed	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
2-Dec-36	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
3-Dec-36	Thu	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
3-Dec-36	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
4-Dec-36	Fri	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
4-Dec-36	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
5-Dec-36	Sat	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
5-Dec-36	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
6-Dec-36	Sun	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
6-Dec-36	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
7-Dec-36	Mon	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
7-Dec-36	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
8-Dec-36	Tue	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
8-Dec-36	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
9-Dec-36	Wed	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
9-Dec-36	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
10-Dec-36	Thu	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
10-Dec-36	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
11-Dec-36	Fri	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
11-Dec-36	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
12-Dec-36	Sat	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
12-Dec-36	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
13-Dec-36	Sun	battle	Nationalists	Republicans	Nationalists engage Republicans in close range battle	Spain	Corunna Road	Corunna Road		15000	0	31	8	15000	0	301	1500	0	0	0	Cardozo			
13-Dec-36	Sun	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
13-Dec-36	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
14-Dec-36	Mon	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
14-Dec-36	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
14-Dec-36	Mon	attack	German navy	USSR navy	sink Soviet ship	Spain	Cartagena			101	0	0	0	0	0	0	0	0	0	0	New York Times	12/21/1936		
15-Dec-36	Tue	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
15-Dec-36	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
15-Dec-36	Tue	arrest	Nationalists	Republicans	arrest 3 teenagers as Republican spies	Spain	Salamanca	Salamanca		40000	0	0	0	3	3	0	0	0	0	0	Cardozo			
16-Dec-36	Wed	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
16-Dec-36	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
17-Dec-36	Thu	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
17-Dec-36	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
18-Dec-36	Fri	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
18-Dec-36	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
19-Dec-36	Sat	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
19-Dec-36	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
20-Dec-36	Sun	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
20-Dec-36	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
20-Dec-36	Sun	shelling	German navy	Republicans	shell port city	Spain	Portbou			101	0	0	0	3001	0	3	1	0	0	0	New York Times	12/21/1936		
21-Dec-36	Mon	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
21-Dec-36	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
21-Dec-36	Mon	bombing	Nationalists	Republicans	bomb city	Spain	Madrid	Madrid		101	0	0	0	30001	0	8	3	0	0	0	Times (London)	12/23/1936		
22-Dec-36	Tue	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
22-Dec-36	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
22-Dec-36	Tue	dogfight	Nationalists	Republicans	each shoot one plane down	Spain	Madrid	Madrid		101	0	0	10	101	0	0	10	0	0	0	New York Times	12/23/1936		
22-Dec-36	Tue	bombing	Nationalists	Republicans	bomb city	Spain	Madrid	Madrid		101	0	0	0	30001	0	8	3	0	0	0	Times (London)	12/23/1936		
23-Dec-36	Wed	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
23-Dec-36	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
24-Dec-36	Thu	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
24-Dec-36	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
25-Dec-36	Fri	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
25-Dec-36	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
26-Dec-36	Sat	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
26-Dec-36	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
27-Dec-36	Sun	arrest	Nationalists	Republicans	arrest Republicans	Spain	Cordoba			1001		0	0	0	16	0	0	0	0	0	Fraser			
27-Dec-36	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
28-Dec-36	Mon	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
28-Dec-36	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
29-Dec-36	Tue	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
29-Dec-36	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
30-Dec-36	Wed	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
30-Dec-36	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
31-Dec-36	Thu	murder	Nationalists	Republicans	arrest Republicans; then try & execute	Spain	Cordoba			1001		0	0	0	16	0	16	0	0	0	Fraser			
31-Dec-36	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
1-Jan-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
2-Jan-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
2-Jan-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
3-Jan-37	Sun	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
3-Jan-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
4-Jan-37	Mon	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
4-Jan-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
4-Jan-37	Mon	bombing	German air force	Republicans	bomb Basque city	Spain	Bilbao	Bilbao		31	0	0	0	15001	0	101	31	0	0	0	Jackson			
4-Jan-37	Mon	murder	Republicans	Nationalists	bombing raids induce Basques to lynch prisoners	Spain	Bilbao	Bilbao		301	0	0	200	15001	0	0	0	0	0	0	Jackson			
5-Jan-37	Tue	battle	Nationalists	Republicans	Nationalists cut road & win position	Spain	Corunna Road	Corunna Road		30001	0	301	301	20001	0	501	501	0	0	0	Jackson			
5-Jan-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
6-Jan-37	Wed	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
6-Jan-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
7-Jan-37	Thu	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
7-Jan-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
8-Jan-37	Fri	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
8-Jan-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
9-Jan-37	Sat	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
9-Jan-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
10-Jan-37	Sun	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
10-Jan-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
11-Jan-37	Mon	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
11-Jan-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
12-Jan-37	Tue	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
12-Jan-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
13-Jan-37	Wed	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
13-Jan-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
14-Jan-37	Thu	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
14-Jan-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
15-Jan-37	Fri	battle	Nationalists	Republicans	Nationalists attack	Spain	Corunna Road	Corunna Road		15000	0	13	3	15000	0	31	8	0	0	0	Cardozo			
15-Jan-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
16-Jan-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
17-Jan-37	Sun	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
17-Jan-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
18-Jan-37	Mon	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
18-Jan-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
19-Jan-37	Tue	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
19-Jan-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
20-Jan-37	Wed	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
20-Jan-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
20-Jan-37	Wed	bombing	Nationalists	Republicans	bomb city	Spain	Malaga	Malaga		101	0	0	0	15000	0	3	1	0	0	0	New York Times	1/22/1937		
21-Jan-37	Thu	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
21-Jan-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
21-Jan-37	Thu	bombing	Nationalists	Republicans	bomb city	Spain	Malaga	Malaga		101	0	0	0	15000	0	3	1	0	0	0	New York Times	1/22/1937		
22-Jan-37	Fri	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
22-Jan-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
22-Jan-37	Fri	bombing	Republicans	Nationalists	bomb Nationalist trenches	Spain	Madrid	Madrid		26000	0	8	3	101	0	0	0	0	0	0	New York Times	1/23/1937		
22-Jan-37	Fri	battle	Republicans	Nationalists	"Republicans attack, but Nationalists repel"	Spain	Marbella	Marbella		3001	0	8	3	3001	0	8	3	0	0	0	Times (London)	1/22/1937		
22-Jan-37	Fri	bombing	Nationalists	Republicans	bombing resumes over Madrid	Spain	Madrid	Madrid		101	0	0	0	30001	0	8	3	0	0	0	Times (London)	1/23/1937		
23-Jan-37	Sat	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
23-Jan-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
24-Jan-37	Sun	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
24-Jan-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
25-Jan-37	Mon	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
25-Jan-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
26-Jan-37	Tue	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
26-Jan-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
27-Jan-37	Wed	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
27-Jan-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
28-Jan-37	Thu	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
28-Jan-37	Thu	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
29-Jan-37	Fri	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
29-Jan-37	Fri	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
30-Jan-37	Sat	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
30-Jan-37	Sat	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
31-Jan-37	Sun	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
31-Jan-37	Sun	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
1-Feb-37	Mon	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
1-Feb-37	Mon	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
2-Feb-37	Tue	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
2-Feb-37	Tue	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
3-Feb-37	Wed	battle	Nationalists	Republicans	Italian & fascist troops attack city	Spain	Malaga	Malaga		20000	0	8	3	15000	0	15	8	0	0	0	Jackson			
3-Feb-37	Wed	siege	Republicans	Nationalists	Republicans retain siege on city	Spain	Oviedo	Oviedo		26000	0	13	11	10000	0	0	0	0	0	0	"Fraser, Esenwein"			
